displayItemCategoryId,metaCategoryId,treeCategoryName,feeCategoryName,feeCategoryId,categoryPath,capacityType,minPrice,warehousingConfiguredAmount,warehousingFinalAmount,fulfillmentConfiguredAmount,fulfillmentFinalAmount
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,MINI,20000,575,1075,225,1975
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,MINI,30000,0,1650,0,2200
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,MINI,40000,0,1650,0,2200
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,MINI,5000,850,800,850,1350
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,MINI,50000,0,1650,0,2200
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,MINI,60000,0,1650,0,2200
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,MINI,80000,0,1650,0,2200
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,SMALL,0,600,1150,300,2100
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,SMALL,10000,575,1175,300,2100
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,SMALL,100000,0,1750,0,2400
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,SMALL,15000,550,1200,225,2175
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,SMALL,20000,500,1250,175,2225
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,SMALL,30000,0,1750,0,2400
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,SMALL,40000,0,1750,0,2400
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,SMALL,5000,575,1175,300,2100
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,SMALL,50000,0,1750,0,2400
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,SMALL,60000,0,1750,0,2400
63936,64936,캠핑공구/수리용품 세트,침대/해먹,2740,ROOT>(Old)캠핑/등산/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구/수리용품 세트,SMALL,80000,0,1750,0,2400
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,MINI,0,950,700,850,1350
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,MINI,10000,675,975,375,1825
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,MINI,100000,0,1650,0,2200
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,MINI,15000,625,1025,325,1875
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,MINI,20000,575,1075,225,1975
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,MINI,30000,0,1650,0,2200
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,MINI,40000,0,1650,0,2200
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,MINI,5000,850,800,850,1350
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,MINI,50000,0,1650,0,2200
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,MINI,60000,0,1650,0,2200
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,MINI,80000,0,1650,0,2200
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,SMALL,0,600,1150,300,2100
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,SMALL,10000,575,1175,300,2100
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,SMALL,100000,0,1750,0,2400
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,SMALL,15000,550,1200,225,2175
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,SMALL,20000,500,1250,175,2225
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,SMALL,30000,0,1750,0,2400
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,SMALL,40000,0,1750,0,2400
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,SMALL,5000,575,1175,300,2100
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,SMALL,50000,0,1750,0,2400
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,SMALL,60000,0,1750,0,2400
70877,71877,나이프/회칼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>나이프/회칼,SMALL,80000,0,1750,0,2400
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,MINI,0,950,700,850,1350
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,MINI,10000,675,975,375,1825
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,MINI,100000,0,1650,0,2200
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,MINI,15000,625,1025,325,1875
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,MINI,20000,575,1075,225,1975
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,MINI,30000,0,1650,0,2200
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,MINI,40000,0,1650,0,2200
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,MINI,5000,850,800,850,1350
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,MINI,50000,0,1650,0,2200
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,MINI,60000,0,1650,0,2200
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,MINI,80000,0,1650,0,2200
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,SMALL,0,600,1150,300,2100
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,SMALL,10000,575,1175,300,2100
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,SMALL,100000,0,1750,0,2400
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,SMALL,15000,550,1200,225,2175
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,SMALL,20000,500,1250,175,2225
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,SMALL,30000,0,1750,0,2400
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,SMALL,40000,0,1750,0,2400
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,SMALL,5000,575,1175,300,2100
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,SMALL,50000,0,1750,0,2400
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,SMALL,60000,0,1750,0,2400
70878,71878,니퍼,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>니퍼,SMALL,80000,0,1750,0,2400
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,MINI,0,950,700,850,1350
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,MINI,10000,675,975,375,1825
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,MINI,100000,0,1650,0,2200
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,MINI,15000,625,1025,325,1875
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,MINI,20000,575,1075,225,1975
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,MINI,30000,0,1650,0,2200
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,MINI,40000,0,1650,0,2200
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,MINI,5000,850,800,850,1350
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,MINI,50000,0,1650,0,2200
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,MINI,60000,0,1650,0,2200
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,MINI,80000,0,1650,0,2200
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,SMALL,0,600,1150,300,2100
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,SMALL,10000,575,1175,300,2100
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,SMALL,100000,0,1750,0,2400
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,SMALL,15000,550,1200,225,2175
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,SMALL,20000,500,1250,175,2225
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,SMALL,30000,0,1750,0,2400
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,SMALL,40000,0,1750,0,2400
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,SMALL,5000,575,1175,300,2100
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,SMALL,50000,0,1750,0,2400
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,SMALL,60000,0,1750,0,2400
70879,71879,바늘결속기,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>바늘결속기,SMALL,80000,0,1750,0,2400
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,MINI,0,950,700,850,1350
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,MINI,10000,675,975,375,1825
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,MINI,100000,0,1650,0,2200
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,MINI,15000,625,1025,325,1875
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,MINI,20000,575,1075,225,1975
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,MINI,30000,0,1650,0,2200
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,MINI,40000,0,1650,0,2200
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,MINI,5000,850,800,850,1350
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,MINI,50000,0,1650,0,2200
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,MINI,60000,0,1650,0,2200
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,MINI,80000,0,1650,0,2200
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,SMALL,0,600,1150,300,2100
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,SMALL,10000,575,1175,300,2100
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,SMALL,100000,0,1750,0,2400
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,SMALL,15000,550,1200,225,2175
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,SMALL,20000,500,1250,175,2225
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,SMALL,30000,0,1750,0,2400
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,SMALL,40000,0,1750,0,2400
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,SMALL,5000,575,1175,300,2100
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,SMALL,50000,0,1750,0,2400
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,SMALL,60000,0,1750,0,2400
70880,71880,입벌리개/포셉,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>입벌리개/포셉,SMALL,80000,0,1750,0,2400
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,MINI,0,950,700,850,1350
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,MINI,10000,675,975,375,1825
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,MINI,100000,0,1650,0,2200
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,MINI,15000,625,1025,325,1875
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,MINI,20000,575,1075,225,1975
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,MINI,30000,0,1650,0,2200
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,MINI,40000,0,1650,0,2200
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,MINI,5000,850,800,850,1350
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,MINI,50000,0,1650,0,2200
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,MINI,60000,0,1650,0,2200
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,MINI,80000,0,1650,0,2200
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,SMALL,0,600,1150,300,2100
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,SMALL,10000,575,1175,300,2100
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,SMALL,100000,0,1750,0,2400
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,SMALL,15000,550,1200,225,2175
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,SMALL,20000,500,1250,175,2225
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,SMALL,30000,0,1750,0,2400
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,SMALL,40000,0,1750,0,2400
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,SMALL,5000,575,1175,300,2100
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,SMALL,50000,0,1750,0,2400
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,SMALL,60000,0,1750,0,2400
70881,71881,쪽가위/집게,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>쪽가위/집게,SMALL,80000,0,1750,0,2400
70882,71882,플라이어,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>플라이어,MINI,0,950,700,850,1350
70882,71882,플라이어,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>플라이어,MINI,10000,675,975,375,1825
70882,71882,플라이어,기타등산/캠핑/낚시용품[미사용],2764,ROOT>(Old)캠핑/등산/낚시>낚시용품>낚시 공통 장비>칼/공구류>플라이어,MINI,100000,0,1650,0,2200
