cid,pid,name,level,category1,category2,category3,category4,full_path,leaf
50004337,50000871,팬플루트,4,생활/건강,악기,관악기,팬플루트,생활/건강 > 악기 > 관악기 > 팬플루트,TRUE
50004338,50000871,플룻,4,생활/건강,악기,관악기,플룻,생활/건강 > 악기 > 관악기 > 플룻,TRUE
50004339,50000871,호른,4,생활/건강,악기,관악기,호른,생활/건강 > 악기 > 관악기 > 호른,TRUE
50004340,50000871,휘슬,4,생활/건강,악기,관악기,휘슬,생활/건강 > 악기 > 관악기 > 휘슬,TRUE
50004341,50000871,오보에,4,생활/건강,악기,관악기,오보에,생활/건강 > 악기 > 관악기 > 오보에,TRUE
50004342,50000871,피콜로,4,생활/건강,악기,관악기,피콜로,생활/건강 > 악기 > 관악기 > 피콜로,TRUE
50004343,50000871,바순,4,생활/건강,악기,관악기,바순,생활/건강 > 악기 > 관악기 > 바순,TRUE
50004344,50000871,트롬본,4,생활/건강,악기,관악기,트롬본,생활/건강 > 악기 > 관악기 > 트롬본,TRUE
50004345,50000871,튜바,4,생활/건강,악기,관악기,튜바,생활/건강 > 악기 > 관악기 > 튜바,TRUE
50004346,50000871,유포니움,4,생활/건강,악기,관악기,유포니움,생활/건강 > 악기 > 관악기 > 유포니움,TRUE
50004347,50000871,리코더,4,생활/건강,악기,관악기,리코더,생활/건강 > 악기 > 관악기 > 리코더,TRUE
50004348,50000871,관악기소품/부품,4,생활/건강,악기,관악기,관악기소품/부품,생활/건강 > 악기 > 관악기 > 관악기소품/부품,TRUE
50004349,50000872,드럼,4,생활/건강,악기,타악기,드럼,생활/건강 > 악기 > 타악기 > 드럼,TRUE
50004350,50000872,스틱/스탠드,4,생활/건강,악기,타악기,스틱/스탠드,생활/건강 > 악기 > 타악기 > 스틱/스탠드,TRUE
50004351,50000872,심벌즈,4,생활/건강,악기,타악기,심벌즈,생활/건강 > 악기 > 타악기 > 심벌즈,TRUE
50004352,50000872,전자드럼,4,생활/건강,악기,타악기,전자드럼,생활/건강 > 악기 > 타악기 > 전자드럼,TRUE
50004353,50000872,타악기소품/부품,4,생활/건강,악기,타악기,타악기소품/부품,생활/건강 > 악기 > 타악기 > 타악기소품/부품,TRUE
50004354,50000872,기타타악기,4,생활/건강,악기,타악기,기타타악기,생활/건강 > 악기 > 타악기 > 기타타악기,TRUE
50004355,50000873,가야금,4,생활/건강,악기,국악기,가야금,생활/건강 > 악기 > 국악기 > 가야금,TRUE
50004356,50000873,거문고,4,생활/건강,악기,국악기,거문고,생활/건강 > 악기 > 국악기 > 거문고,TRUE
50004357,50000873,꽹과리,4,생활/건강,악기,국악기,꽹과리,생활/건강 > 악기 > 국악기 > 꽹과리,TRUE
50004358,50000873,단소,4,생활/건강,악기,국악기,단소,생활/건강 > 악기 > 국악기 > 단소,TRUE
50004359,50000873,대금,4,생활/건강,악기,국악기,대금,생활/건강 > 악기 > 국악기 > 대금,TRUE
50004360,50000873,북,4,생활/건강,악기,국악기,북,생활/건강 > 악기 > 국악기 > 북,TRUE
50004361,50000873,소금,4,생활/건강,악기,국악기,소금,생활/건강 > 악기 > 국악기 > 소금,TRUE
50004362,50000873,장구,4,생활/건강,악기,국악기,장구,생활/건강 > 악기 > 국악기 > 장구,TRUE
50004363,50000873,징,4,생활/건강,악기,국악기,징,생활/건강 > 악기 > 국악기 > 징,TRUE
50004364,50000873,해금,4,생활/건강,악기,국악기,해금,생활/건강 > 악기 > 국악기 > 해금,TRUE
50004365,50000873,기타국악기,4,생활/건강,악기,국악기,기타국악기,생활/건강 > 악기 > 국악기 > 기타국악기,TRUE
50004366,50000873,국악기/소품/부품,4,생활/건강,악기,국악기,국악기/소품/부품,생활/건강 > 악기 > 국악기 > 국악기/소품/부품,TRUE
50004367,50000874,메트로놈,4,생활/건강,악기,음향기자재,메트로놈,생활/건강 > 악기 > 음향기자재 > 메트로놈,TRUE
50004368,50000874,보면대,4,생활/건강,악기,음향기자재,보면대,생활/건강 > 악기 > 음향기자재 > 보면대,TRUE
50004369,50000874,스탠드,4,생활/건강,악기,음향기자재,스탠드,생활/건강 > 악기 > 음향기자재 > 스탠드,TRUE
50004370,50000874,앰프,4,생활/건강,악기,음향기자재,앰프,생활/건강 > 악기 > 음향기자재 > 앰프,TRUE
50004371,50000874,이펙터,4,생활/건강,악기,음향기자재,이펙터,생활/건강 > 악기 > 음향기자재 > 이펙터,TRUE
50004372,50000874,튜너기,4,생활/건강,악기,음향기자재,튜너기,생활/건강 > 악기 > 음향기자재 > 튜너기,TRUE
50004373,50000874,파워믹서,4,생활/건강,악기,음향기자재,파워믹서,생활/건강 > 악기 > 음향기자재 > 파워믹서,TRUE
50004374,50000875,핸드벨,4,생활/건강,악기,기타악기,핸드벨,생활/건강 > 악기 > 기타악기 > 핸드벨,TRUE
50004375,50000875,탬버린,4,생활/건강,악기,기타악기,탬버린,생활/건강 > 악기 > 기타악기 > 탬버린,TRUE
50004376,50000875,하모니카,4,생활/건강,악기,기타악기,하모니카,생활/건강 > 악기 > 기타악기 > 하모니카,TRUE
50004485,50000875,기타교육용악기,4,생활/건강,악기,기타악기,기타교육용악기,생활/건강 > 악기 > 기타악기 > 기타교육용악기,TRUE
50006631,50006630,건식사료,4,생활/건강,반려동물,강아지 사료,건식사료,생활/건강 > 반려동물 > 강아지 사료 > 건식사료,TRUE
50006632,50006630,소프트사료,4,생활/건강,반려동물,강아지 사료,소프트사료,생활/건강 > 반려동물 > 강아지 사료 > 소프트사료,TRUE
50006633,50006630,습식사료,4,생활/건강,반려동물,강아지 사료,습식사료,생활/건강 > 반려동물 > 강아지 사료 > 습식사료,TRUE
50006634,50006630,화식/생식사료,4,생활/건강,반려동물,강아지 사료,화식/생식사료,생활/건강 > 반려동물 > 강아지 사료 > 화식/생식사료,TRUE
50006635,50006630,분유/우유,4,생활/건강,반려동물,강아지 사료,분유/우유,생활/건강 > 반려동물 > 강아지 사료 > 분유/우유,TRUE
50008289,50006630,동결건조 사료,4,생활/건강,반려동물,강아지 사료,동결건조 사료,생활/건강 > 반려동물 > 강아지 사료 > 동결건조 사료,TRUE
50006637,50006636,개껌,4,생활/건강,반려동물,강아지 간식,개껌,생활/건강 > 반려동물 > 강아지 간식 > 개껌,TRUE
50006638,50006636,육포/건조간식,4,생활/건강,반려동물,강아지 간식,육포/건조간식,생활/건강 > 반려동물 > 강아지 간식 > 육포/건조간식,TRUE
50006639,50006636,수제간식,4,생활/건강,반려동물,강아지 간식,수제간식,생활/건강 > 반려동물 > 강아지 간식 > 수제간식,TRUE
50006640,50006636,비스킷/스낵,4,생활/건강,반려동물,강아지 간식,비스킷/스낵,생활/건강 > 반려동물 > 강아지 간식 > 비스킷/스낵,TRUE
50006641,50006636,동결건조 간식,4,생활/건강,반려동물,강아지 간식,동결건조 간식,생활/건강 > 반려동물 > 강아지 간식 > 동결건조 간식,TRUE
50006642,50006636,캔/파우치,4,생활/건강,반려동물,강아지 간식,캔/파우치,생활/건강 > 반려동물 > 강아지 간식 > 캔/파우치,TRUE
50006643,50006636,트릿/스틱,4,생활/건강,반려동물,강아지 간식,트릿/스틱,생활/건강 > 반려동물 > 강아지 간식 > 트릿/스틱,TRUE
50006644,50006636,통살/소시지,4,생활/건강,반려동물,강아지 간식,통살/소시지,생활/건강 > 반려동물 > 강아지 간식 > 통살/소시지,TRUE
50006645,50006636,음료,4,생활/건강,반려동물,강아지 간식,음료,생활/건강 > 반려동물 > 강아지 간식 > 음료,TRUE
50008408,50006636,빵/케이크,4,생활/건강,반려동물,강아지 간식,빵/케이크,생활/건강 > 반려동물 > 강아지 간식 > 빵/케이크,TRUE
50006647,50006646,배변패드,4,생활/건강,반려동물,강아지 배변용품,배변패드,생활/건강 > 반려동물 > 강아지 배변용품 > 배변패드,TRUE
50006648,50006646,배변판,4,생활/건강,반려동물,강아지 배변용품,배변판,생활/건강 > 반려동물 > 강아지 배변용품 > 배변판,TRUE
50006649,50006646,기저귀/팬티,4,생활/건강,반려동물,강아지 배변용품,기저귀/팬티,생활/건강 > 반려동물 > 강아지 배변용품 > 기저귀/팬티,TRUE
50006650,50006646,탈취제/소독제,4,생활/건강,반려동물,강아지 배변용품,탈취제/소독제,생활/건강 > 반려동물 > 강아지 배변용품 > 탈취제/소독제,TRUE
50006652,50006646,배변유도제,4,생활/건강,반려동물,강아지 배변용품,배변유도제,생활/건강 > 반려동물 > 강아지 배변용품 > 배변유도제,TRUE
50006653,50006646,배변봉투/집게,4,생활/건강,반려동물,강아지 배변용품,배변봉투/집게,생활/건강 > 반려동물 > 강아지 배변용품 > 배변봉투/집게,TRUE
50006655,50006654,영양제,4,생활/건강,반려동물,강아지 건강/관리용품,영양제,생활/건강 > 반려동물 > 강아지 건강/관리용품 > 영양제,TRUE
50006657,50006654,눈/귀 관리용품,4,생활/건강,반려동물,강아지 건강/관리용품,눈/귀 관리용품,생활/건강 > 반려동물 > 강아지 건강/관리용품 > 눈/귀 관리용품,TRUE
50006656,50006654,강아지유산균,4,생활/건강,반려동물,강아지 건강/관리용품,강아지유산균,생활/건강 > 반려동물 > 강아지 건강/관리용품 > 강아지유산균,TRUE
50006658,50006654,치약,4,생활/건강,반려동물,강아지 건강/관리용품,치약,생활/건강 > 반려동물 > 강아지 건강/관리용품 > 치약,TRUE
50006659,50006654,칫솔,4,생활/건강,반려동물,강아지 건강/관리용품,칫솔,생활/건강 > 반려동물 > 강아지 건강/관리용품 > 칫솔,TRUE
50006660,50006654,구강청결제,4,생활/건강,반려동물,강아지 건강/관리용품,구강청결제,생활/건강 > 반려동물 > 강아지 건강/관리용품 > 구강청결제,TRUE
50006661,50006654,구강티슈,4,생활/건강,반려동물,강아지 건강/관리용품,구강티슈,생활/건강 > 반려동물 > 강아지 건강/관리용품 > 구강티슈,TRUE
50006663,50006662,샴푸/린스/비누,4,생활/건강,반려동물,미용/목욕,샴푸/린스/비누,생활/건강 > 반려동물 > 미용/목욕 > 샴푸/린스/비누,TRUE
50006664,50006662,에센스/향수/밤,4,생활/건강,반려동물,미용/목욕,에센스/향수/밤,생활/건강 > 반려동물 > 미용/목욕 > 에센스/향수/밤,TRUE
50006665,50006662,브러시/빗,4,생활/건강,반려동물,미용/목욕,브러시/빗,생활/건강 > 반려동물 > 미용/목욕 > 브러시/빗,TRUE
50006666,50006662,이발기,4,생활/건강,반려동물,미용/목욕,이발기,생활/건강 > 반려동물 > 미용/목욕 > 이발기,TRUE
50006667,50006662,미용가위,4,생활/건강,반려동물,미용/목욕,미용가위,생활/건강 > 반려동물 > 미용/목욕 > 미용가위,TRUE
50006668,50006662,발톱/발 관리,4,생활/건강,반려동물,미용/목욕,발톱/발 관리,생활/건강 > 반려동물 > 미용/목욕 > 발톱/발 관리,TRUE
50006669,50006662,드라이기/드라이룸,4,생활/건강,반려동물,미용/목욕,드라이기/드라이룸,생활/건강 > 반려동물 > 미용/목욕 > 드라이기/드라이룸,TRUE
50006670,50006662,타월/가운,4,생활/건강,반려동물,미용/목욕,타월/가운,생활/건강 > 반려동물 > 미용/목욕 > 타월/가운,TRUE
50006671,50006662,기타 미용/목욕용품,4,생활/건강,반려동물,미용/목욕,기타 미용/목욕용품,생활/건강 > 반려동물 > 미용/목욕 > 기타 미용/목욕용품,TRUE
50008348,50006662,물티슈/크리너,4,생활/건강,반려동물,미용/목욕,물티슈/크리너,생활/건강 > 반려동물 > 미용/목욕 > 물티슈/크리너,TRUE
50008309,50006662,샤워기/욕조,4,생활/건강,반려동물,미용/목욕,샤워기/욕조,생활/건강 > 반려동물 > 미용/목욕 > 샤워기/욕조,TRUE
50006674,50006673,노즈워크,4,생활/건강,반려동물,강아지 장난감/훈련,노즈워크,생활/건강 > 반려동물 > 강아지 장난감/훈련 > 노즈워크,TRUE
50006675,50006673,장난감/토이,4,생활/건강,반려동물,강아지 장난감/훈련,장난감/토이,생활/건강 > 반려동물 > 강아지 장난감/훈련 > 장난감/토이,TRUE
50006677,50006673,훈련용품,4,생활/건강,반려동물,강아지 장난감/훈련,훈련용품,생활/건강 > 반려동물 > 강아지 장난감/훈련 > 훈련용품,TRUE
50008508,50006673,자동장난감,4,생활/건강,반려동물,강아지 장난감/훈련,자동장난감,생활/건강 > 반려동물 > 강아지 장난감/훈련 > 자동장난감,TRUE
50006679,50006678,건식사료,4,생활/건강,반려동물,고양이 사료,건식사료,생활/건강 > 반려동물 > 고양이 사료 > 건식사료,TRUE
50006680,50006678,습식사료,4,생활/건강,반려동물,고양이 사료,습식사료,생활/건강 > 반려동물 > 고양이 사료 > 습식사료,TRUE
50006682,50006678,화식/생식사료,4,생활/건강,반려동물,고양이 사료,화식/생식사료,생활/건강 > 반려동물 > 고양이 사료 > 화식/생식사료,TRUE
50006683,50006678,분유/우유,4,생활/건강,반려동물,고양이 사료,분유/우유,생활/건강 > 반려동물 > 고양이 사료 > 분유/우유,TRUE
50008388,50006678,동결건조 사료,4,생활/건강,반려동물,고양이 사료,동결건조 사료,생활/건강 > 반려동물 > 고양이 사료 > 동결건조 사료,TRUE
50006685,50006684,캔/파우치,4,생활/건강,반려동물,고양이 간식,캔/파우치,생활/건강 > 반려동물 > 고양이 간식 > 캔/파우치,TRUE
50006686,50006684,수제간식,4,생활/건강,반려동물,고양이 간식,수제간식,생활/건강 > 반려동물 > 고양이 간식 > 수제간식,TRUE
50006687,50006684,육포/건조간식,4,생활/건강,반려동물,고양이 간식,육포/건조간식,생활/건강 > 반려동물 > 고양이 간식 > 육포/건조간식,TRUE
50006688,50006684,동결건조 간식,4,생활/건강,반려동물,고양이 간식,동결건조 간식,생활/건강 > 반려동물 > 고양이 간식 > 동결건조 간식,TRUE
50006689,50006684,트릿/스틱,4,생활/건강,반려동물,고양이 간식,트릿/스틱,생활/건강 > 반려동물 > 고양이 간식 > 트릿/스틱,TRUE
50006690,50006684,통살/소시지,4,생활/건강,반려동물,고양이 간식,통살/소시지,생활/건강 > 반려동물 > 고양이 간식 > 통살/소시지,TRUE
50006691,50006684,비스킷/스낵,4,생활/건강,반려동물,고양이 간식,비스킷/스낵,생활/건강 > 반려동물 > 고양이 간식 > 비스킷/스낵,TRUE
50006692,50006684,캣닢/캣그라스,4,생활/건강,반려동물,고양이 간식,캣닢/캣그라스,생활/건강 > 반려동물 > 고양이 간식 > 캣닢/캣그라스,TRUE
50006693,50006684,음료,4,생활/건강,반려동물,고양이 간식,음료,생활/건강 > 반려동물 > 고양이 간식 > 음료,TRUE
50008368,50006684,빵/케이크,4,생활/건강,반려동물,고양이 간식,빵/케이크,생활/건강 > 반려동물 > 고양이 간식 > 빵/케이크,TRUE
50006695,50006694,응고형모래,4,생활/건강,반려동물,고양이 배변용품,응고형모래,생활/건강 > 반려동물 > 고양이 배변용품 > 응고형모래,TRUE
50006696,50006694,흡수형모래,4,생활/건강,반려동물,고양이 배변용품,흡수형모래,생활/건강 > 반려동물 > 고양이 배변용품 > 흡수형모래,TRUE
50006697,50006694,후드형화장실,4,생활/건강,반려동물,고양이 배변용품,후드형화장실,생활/건강 > 반려동물 > 고양이 배변용품 > 후드형화장실,TRUE
50006698,50006694,평판형화장실,4,생활/건강,반려동물,고양이 배변용품,평판형화장실,생활/건강 > 반려동물 > 고양이 배변용품 > 평판형화장실,TRUE
50006699,50006694,거름망형화장실,4,생활/건강,반려동물,고양이 배변용품,거름망형화장실,생활/건강 > 반려동물 > 고양이 배변용품 > 거름망형화장실,TRUE
50006700,50006694,배변패드,4,생활/건강,반려동물,고양이 배변용품,배변패드,생활/건강 > 반려동물 > 고양이 배변용품 > 배변패드,TRUE
50006701,50006694,탈취제/소독제,4,생활/건강,반려동물,고양이 배변용품,탈취제/소독제,생활/건강 > 반려동물 > 고양이 배변용품 > 탈취제/소독제,TRUE
50006702,50006694,매트/발판,4,생활/건강,반려동물,고양이 배변용품,매트/발판,생활/건강 > 반려동물 > 고양이 배변용품 > 매트/발판,TRUE
50006703,50006694,분변통/모래삽,4,생활/건강,반려동물,고양이 배변용품,분변통/모래삽,생활/건강 > 반려동물 > 고양이 배변용품 > 분변통/모래삽,TRUE
50008389,50006694,자동화장실,4,생활/건강,반려동물,고양이 배변용품,자동화장실,생활/건강 > 반려동물 > 고양이 배변용품 > 자동화장실,TRUE
50006705,50006704,영양제,4,생활/건강,반려동물,고양이 건강/관리용품,영양제,생활/건강 > 반려동물 > 고양이 건강/관리용품 > 영양제,TRUE
50006706,50006704,고양이유산균,4,생활/건강,반려동물,고양이 건강/관리용품,고양이유산균,생활/건강 > 반려동물 > 고양이 건강/관리용품 > 고양이유산균,TRUE
50006707,50006704,구강관리용품,4,생활/건강,반려동물,고양이 건강/관리용품,구강관리용품,생활/건강 > 반려동물 > 고양이 건강/관리용품 > 구강관리용품,TRUE
50008488,50006704,눈/귀 관리용품,4,생활/건강,반려동물,고양이 건강/관리용품,눈/귀 관리용품,생활/건강 > 반려동물 > 고양이 건강/관리용품 > 눈/귀 관리용품,TRUE
50006719,50006718,낚시/막대,4,생활/건강,반려동물,고양이 장난감,낚시/막대,생활/건강 > 반려동물 > 고양이 장난감 > 낚시/막대,TRUE
50006720,50006718,토이/쿠션/공,4,생활/건강,반려동물,고양이 장난감,토이/쿠션/공,생활/건강 > 반려동물 > 고양이 장난감 > 토이/쿠션/공,TRUE
50006721,50006718,터널/주머니,4,생활/건강,반려동물,고양이 장난감,터널/주머니,생활/건강 > 반려동물 > 고양이 장난감 > 터널/주머니,TRUE
50006722,50006718,자동장난감,4,생활/건강,반려동물,고양이 장난감,자동장난감,생활/건강 > 반려동물 > 고양이 장난감 > 자동장난감,TRUE
50006922,50006718,레이저포인터,4,생활/건강,반려동물,고양이 장난감,레이저포인터,생활/건강 > 반려동물 > 고양이 장난감 > 레이저포인터,TRUE
50006725,50006724,쿠션/방석,4,생활/건강,반려동물,리빙용품,쿠션/방석,생활/건강 > 반려동물 > 리빙용품 > 쿠션/방석,TRUE
50006726,50006724,하우스,4,생활/건강,반려동물,리빙용품,하우스,생활/건강 > 반려동물 > 리빙용품 > 하우스,TRUE
50006727,50006724,매트,4,생활/건강,반려동물,리빙용품,매트,생활/건강 > 반려동물 > 리빙용품 > 매트,TRUE
50008369,50006724,계단/스텝,4,생활/건강,반려동물,리빙용품,계단/스텝,생활/건강 > 반려동물 > 리빙용품 > 계단/스텝,TRUE
50008409,50006724,안전문,4,생활/건강,반려동물,리빙용품,안전문,생활/건강 > 반려동물 > 리빙용품 > 안전문,TRUE
50008428,50006724,울타리,4,생활/건강,반려동물,리빙용품,울타리,생활/건강 > 반려동물 > 리빙용품 > 울타리,TRUE
50008448,50006724,넥카라/보호대,4,생활/건강,반려동물,리빙용품,넥카라/보호대,생활/건강 > 반려동물 > 리빙용품 > 넥카라/보호대,TRUE
50008468,50006724,침대/해먹,4,생활/건강,반려동물,리빙용품,침대/해먹,생활/건강 > 반려동물 > 리빙용품 > 침대/해먹,TRUE
50016160,50006724,옷걸이/옷장,4,생활/건강,반려동물,리빙용품,옷걸이/옷장,생활/건강 > 반려동물 > 리빙용품 > 옷걸이/옷장,TRUE
50006729,50006728,패딩,4,생활/건강,반려동물,패션용품,패딩,생활/건강 > 반려동물 > 패션용품 > 패딩,TRUE
50006730,50006728,올인원/원피스,4,생활/건강,반려동물,패션용품,올인원/원피스,생활/건강 > 반려동물 > 패션용품 > 올인원/원피스,TRUE
50006731,50006728,티셔츠,4,생활/건강,반려동물,패션용품,티셔츠,생활/건강 > 반려동물 > 패션용품 > 티셔츠,TRUE
50006732,50006728,한복,4,생활/건강,반려동물,패션용품,한복,생활/건강 > 반려동물 > 패션용품 > 한복,TRUE
50007150,50006728,플리스/점퍼,4,생활/건강,반려동물,패션용품,플리스/점퍼,생활/건강 > 반려동물 > 패션용품 > 플리스/점퍼,TRUE
50007157,50006728,레인코트,4,생활/건강,반려동물,패션용품,레인코트,생활/건강 > 반려동물 > 패션용품 > 레인코트,TRUE
50007158,50006728,코스튬,4,생활/건강,반려동물,패션용품,코스튬,생활/건강 > 반려동물 > 패션용품 > 코스튬,TRUE
50007160,50006728,수영복/구명조끼,4,생활/건강,반려동물,패션용품,수영복/구명조끼,생활/건강 > 반려동물 > 패션용품 > 수영복/구명조끼,TRUE
50007161,50006728,액세서리,4,생활/건강,반려동물,패션용품,액세서리,생활/건강 > 반려동물 > 패션용품 > 액세서리,TRUE
50006735,50006734,식기/식탁,4,생활/건강,반려동물,식기/급수기,식기/식탁,생활/건강 > 반려동물 > 식기/급수기 > 식기/식탁,TRUE
50006736,50006734,자동급식기,4,생활/건강,반려동물,식기/급수기,자동급식기,생활/건강 > 반려동물 > 식기/급수기 > 자동급식기,TRUE
50006737,50006734,급수기/물병,4,생활/건강,반려동물,식기/급수기,급수기/물병,생활/건강 > 반려동물 > 식기/급수기 > 급수기/물병,TRUE
50006738,50006734,정수기/필터,4,생활/건강,반려동물,식기/급수기,정수기/필터,생활/건강 > 반려동물 > 식기/급수기 > 정수기/필터,TRUE
50006739,50006734,사료통/사료스푼,4,생활/건강,반려동물,식기/급수기,사료통/사료스푼,생활/건강 > 반려동물 > 식기/급수기 > 사료통/사료스푼,TRUE
50008429,50008469,장례용품,4,생활/건강,반려동물,서비스,장례용품,생활/건강 > 반려동물 > 서비스 > 장례용품,TRUE
50008449,50008469,파티용품,4,생활/건강,반려동물,서비스,파티용품,생활/건강 > 반려동물 > 서비스 > 파티용품,TRUE
50015740,50015400,스크래쳐,4,생활/건강,반려동물,캣타워/스크래쳐,스크래쳐,생활/건강 > 반려동물 > 캣타워/스크래쳐 > 스크래쳐,TRUE
50015721,50015400,캣타워/캣폴,4,생활/건강,반려동물,캣타워/스크래쳐,캣타워/캣폴,생활/건강 > 반려동물 > 캣타워/스크래쳐 > 캣타워/캣폴,TRUE
50015800,50015400,캣휠,4,생활/건강,반려동물,캣타워/스크래쳐,캣휠,생활/건강 > 반려동물 > 캣타워/스크래쳐 > 캣휠,TRUE
50015601,50015801,이동장/이동가방,4,생활/건강,반려동물,외출용품,이동장/이동가방,생활/건강 > 반려동물 > 외출용품 > 이동장/이동가방,TRUE
50015880,50015801,유모차,4,생활/건강,반려동물,외출용품,유모차,생활/건강 > 반려동물 > 외출용품 > 유모차,TRUE
50015861,50015801,카시트,4,생활/건강,반려동물,외출용품,카시트,생활/건강 > 반려동물 > 외출용품 > 카시트,TRUE
50015920,50015801,가슴줄,4,생활/건강,반려동물,외출용품,가슴줄,생활/건강 > 반려동물 > 외출용품 > 가슴줄,TRUE
50015781,50015801,리드줄,4,생활/건강,반려동물,외출용품,리드줄,생활/건강 > 반려동물 > 외출용품 > 리드줄,TRUE
50015940,50015801,목걸이/인식표,4,생활/건강,반려동물,외출용품,목걸이/인식표,생활/건강 > 반려동물 > 외출용품 > 목걸이/인식표,TRUE
50015542,50015801,목줄,4,생활/건강,반려동물,외출용품,목줄,생활/건강 > 반려동물 > 외출용품 > 목줄,TRUE
50015980,50015801,해충방지,4,생활/건강,반려동물,외출용품,해충방지,생활/건강 > 반려동물 > 외출용품 > 해충방지,TRUE
50016000,50015801,입마개,4,생활/건강,반려동물,외출용품,입마개,생활/건강 > 반려동물 > 외출용품 > 입마개,TRUE
50016200,50016180,햄스터/고슴도치용품,4,생활/건강,반려동물,소동물용품,햄스터/고슴도치용품,생활/건강 > 반려동물 > 소동물용품 > 햄스터/고슴도치용품,TRUE
50016220,50016180,조류용품,4,생활/건강,반려동물,소동물용품,조류용품,생활/건강 > 반려동물 > 소동물용품 > 조류용품,TRUE
50016240,50016180,토끼용품,4,생활/건강,반려동물,소동물용품,토끼용품,생활/건강 > 반려동물 > 소동물용품 > 토끼용품,TRUE
50016241,50016180,파충류/곤충용품,4,생활/건강,반려동물,소동물용품,파충류/곤충용품,생활/건강 > 반려동물 > 소동물용품 > 파충류/곤충용품,TRUE
50004511,50000879,국내영화,4,생활/건강,DVD,영화,국내영화,생활/건강 > DVD > 영화 > 국내영화,TRUE
50004512,50000879,해외영화,4,생활/건강,DVD,영화,해외영화,생활/건강 > DVD > 영화 > 해외영화,TRUE
50004513,50000880,국내TV드라마,4,생활/건강,DVD,드라마,국내TV드라마,생활/건강 > DVD > 드라마 > 국내TV드라마,TRUE
50004514,50000880,해외TV드라마,4,생활/건강,DVD,드라마,해외TV드라마,생활/건강 > DVD > 드라마 > 해외TV드라마,TRUE
50004515,50000881,공기,4,생활/건강,주방용품,식기,공기,생활/건강 > 주방용품 > 식기 > 공기,TRUE
50004516,50000881,대접,4,생활/건강,주방용품,식기,대접,생활/건강 > 주방용품 > 식기 > 대접,TRUE
50004517,50000881,공기대접세트,4,생활/건강,주방용품,식기,공기대접세트,생활/건강 > 주방용품 > 식기 > 공기대접세트,TRUE
50004518,50000881,단반상기,4,생활/건강,주방용품,식기,단반상기,생활/건강 > 주방용품 > 식기 > 단반상기,TRUE
50004519,50000881,디저트세트,4,생활/건강,주방용품,식기,디저트세트,생활/건강 > 주방용품 > 식기 > 디저트세트,TRUE
50004520,50000881,면기,4,생활/건강,주방용품,식기,면기,생활/건강 > 주방용품 > 식기 > 면기,TRUE
50004521,50000881,반상기,4,생활/건강,주방용품,식기,반상기,생활/건강 > 주방용품 > 식기 > 반상기,TRUE
50004522,50000881,볼,4,생활/건강,주방용품,식기,볼,생활/건강 > 주방용품 > 식기 > 볼,TRUE
50004523,50000881,소스기,4,생활/건강,주방용품,식기,소스기,생활/건강 > 주방용품 > 식기 > 소스기,TRUE
50004524,50000881,수저,4,생활/건강,주방용품,식기,수저,생활/건강 > 주방용품 > 식기 > 수저,TRUE
50004525,50000881,수저받침,4,생활/건강,주방용품,식기,수저받침,생활/건강 > 주방용품 > 식기 > 수저받침,TRUE
50004526,50000881,수저통,4,생활/건강,주방용품,식기,수저통,생활/건강 > 주방용품 > 식기 > 수저통,TRUE
50004527,50000881,양식기,4,생활/건강,주방용품,식기,양식기,생활/건강 > 주방용품 > 식기 > 양식기,TRUE
50004528,50000881,접시,4,생활/건강,주방용품,식기,접시,생활/건강 > 주방용품 > 식기 > 접시,TRUE
50004529,50000881,찬기,4,생활/건강,주방용품,식기,찬기,생활/건강 > 주방용품 > 식기 > 찬기,TRUE
50004530,50000881,티스푼,4,생활/건강,주방용품,식기,티스푼,생활/건강 > 주방용품 > 식기 > 티스푼,TRUE
50004531,50000881,티포크,4,생활/건강,주방용품,식기,티포크,생활/건강 > 주방용품 > 식기 > 티포크,TRUE
50004532,50000881,티스푼/티포크세트,4,생활/건강,주방용품,식기,티스푼/티포크세트,생활/건강 > 주방용품 > 식기 > 티스푼/티포크세트,TRUE
50004533,50000881,홈세트,4,생활/건강,주방용품,식기,홈세트,생활/건강 > 주방용품 > 식기 > 홈세트,TRUE
50004534,50000881,식판,4,생활/건강,주방용품,식기,식판,생활/건강 > 주방용품 > 식기 > 식판,TRUE
50004535,50000881,어린이식기,4,생활/건강,주방용품,식기,어린이식기,생활/건강 > 주방용품 > 식기 > 어린이식기,TRUE
50004536,50000882,다기/주기,4,생활/건강,주방용품,잔/컵,다기/주기,생활/건강 > 주방용품 > 잔/컵 > 다기/주기,TRUE
50004537,50000882,머그,4,생활/건강,주방용품,잔/컵,머그,생활/건강 > 주방용품 > 잔/컵 > 머그,TRUE
50004538,50000882,유리컵,4,생활/건강,주방용품,잔/컵,유리컵,생활/건강 > 주방용품 > 잔/컵 > 유리컵,TRUE
50004539,50000882,찻잔,4,생활/건강,주방용품,잔/컵,찻잔,생활/건강 > 주방용품 > 잔/컵 > 찻잔,TRUE
50004540,50000882,텀블러,4,생활/건강,주방용품,잔/컵,텀블러,생활/건강 > 주방용품 > 잔/컵 > 텀블러,TRUE
50004541,50000882,플라스틱컵,4,생활/건강,주방용품,잔/컵,플라스틱컵,생활/건강 > 주방용품 > 잔/컵 > 플라스틱컵,TRUE
